LineId,Content,EventId
918,generating core.30675,1168
919,generating core.11493,1168
920,generating core.5671,1168
921,generating core.27926,1168
922,generating core.15967,1168
923,generating core.24172,1168
924,generating core.29732,1168
925,generating core.17526,1168
926,generating core.19481,1168
927,generating core.23873,1168
928,generating core.14603,1168
929,generating core.15737,1168
930,generating core.23119,1168
931,generating core.14824,1168
932,generating core.15648,1168
933,generating core.7156,1168
934,generating core.22967,1168
935,generating core.3980,1168
936,generating core.11473,1168
937,generating core.13043,1168
938,generating core.28011,1168
939,generating core.27197,1168
940,generating core.27704,1168
941,generating core.9337,1168
942,generating core.22886,1168
943,generating core.22325,1168
944,generating core.23998,1168
945,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,318
946,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,221
947,generating core.4615,1168
948,generating core.1682,1168
949,generating core.896,1168
950,generating core.4675,1168
951,generating core.84,1168
952,generating core.1227,1168
953,"1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",243
954,generating core.59955,1168
955,generating core.38143,1168
956,generating core.41718,1168
957,generating core.29431,1168
958,generating core.33399,1168
959,generating core.11379,1168
960,generating core.36339,1168
961,generating core.42833,1168
962,generating core.20595,1168
963,generating core.17560,1168
964,generating core.17212,1168
965,generating core.26131,1168
966,generating core.45777,1168
967,generating core.62940,1168
968,generating core.27867,1168
969,generating core.21016,1168
970,generating core.465,1168
971,generating core.55352,1168
972,generating core.44723,1168
973,generating core.36787,1168
974,generating core.29903,1168
975,generating core.33706,1168
976,generating core.8879,1168
977,generating core.50505,1168
978,generating core.29899,1168
979,generating core.46536,1168
980,generating core.50988,1168
981,generating core.22273,1168
982,generating core.46157,1168
983,generating core.59042,1168
984,generating core.29543,1168
985,generating core.22119,1168
986,generating core.4900,1168
987,generating core.30256,1168
988,generating core.64146,1168
989,generating core.58328,1168
990,generating core.20241,1168
991,generating core.24337,1168
992,generating core.21045,1168
993,generating core.47256,1168
994,generating core.45183,1168
995,generating core.46654,1168
996,generating core.21374,1168
997,generating core.45880,1168
998,generating core.20691,1168
999,generating core.45943,1168
1000,generating core.46425,1168
1001,generating core.11113,1168
1002,generating core.5738,1168
1003,generating core.237,1168
1004,generating core.47690,1168
1005,generating core.58120,1168
1006,generating core.45167,1168
1007,generating core.17638,1168
1008,generating core.52833,1168
1009,generating core.56961,1168
1010,generating core.43008,1168
1011,generating core.29025,1168
1012,generating core.7682,1168
1013,generating core.14519,1168
1014,generating core.51421,1168
1015,generating core.26734,1168
1016,generating core.39406,1168
1017,generating core.30886,1168
1018,generating core.11916,1168
1019,generating core.25367,1168
1020,generating core.23150,1168
1021,generating core.31197,1168
1022,generating core.29207,1168
1023,generating core.11244,1168
1024,generating core.16134,1168
1025,generating core.14142,1168
1026,generating core.27997,1168
1027,generating core.16038,1168
1028,generating core.7663,1168
1029,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",92
1030,debug wait enable.................0,533
1031,generating core.176,1168
1032,8 floating point alignment exceptions,1061
1033,8 floating point alignment exceptions,1061
1034,8 floating point alignment exceptions,1061
1035,8 floating point alignment exceptions,1061
1036,8 floating point alignment exceptions,1061
1037,8 floating point alignment exceptions,1061
1038,8 floating point alignment exceptions,1061
1039,8 floating point alignment exceptions,1061
1040,8 floating point alignment exceptions,1061
1041,8 floating point alignment exceptions,1061
1042,8 floating point alignment exceptions,1061
1043,8 floating point alignment exceptions,1061
1044,8 floating point alignment exceptions,1061
1045,8 floating point alignment exceptions,1061
1046,8 floating point alignment exceptions,1061
1047,8 floating point alignment exceptions,1061
1048,8 floating point alignment exceptions,1061
1049,8 floating point alignment exceptions,1061
1050,8 floating point alignment exceptions,1061
1051,8 floating point alignment exceptions,1061
1052,8 floating point alignment exceptions,1061
1053,8 floating point alignment exceptions,1061
1054,8 floating point alignment exceptions,1061
1055,8 floating point alignment exceptions,1061
1056,8 floating point alignment exceptions,1061
1057,8 floating point alignment exceptions,1061
1058,8 floating point alignment exceptions,1061
1059,8 floating point alignment exceptions,1061
1060,8 floating point alignment exceptions,1061
1061,8 floating point alignment exceptions,1061
1062,8 floating point alignment exceptions,1061
1063,8 floating point alignment exceptions,1061
1064,8 floating point alignment exceptions,1061
1065,8 floating point alignment exceptions,1061
1066,8 floating point alignment exceptions,1061
1067,8 floating point alignment exceptions,1061
1068,8 floating point alignment exceptions,1061
1069,total of 1 ddr error(s) detected and corrected,420
1070,generating core.7830,1168
1071,generating core.1781,1168
1072,generating core.8977,1168
1073,generating core.12721,1168
1074,generating core.15193,1168
1075,generating core.9136,1168
1076,generating core.9021,1168
1077,generating core.5927,1168
1078,generating core.3455,1168
1079,generating core.3093,1168
1080,15 floating point alignment exceptions,1061
1081,15 floating point alignment exceptions,1061
1082,15 floating point alignment exceptions,1061
1083,15 floating point alignment exceptions,1061
1084,generating core.9315,1168
1085,generating core.7205,1168
1086,generating core.2241,1168
1087,generating core.10607,1168
1088,generating core.6940,1168
1089,generating core.14911,1168
1090,generating core.9713,1168
1091,generating core.28529,1168
1092,generating core.18632,1168
1093,generating core.2505,1168
1094,generating core.24634,1168
1095,generating core.31691,1168
1096,generating core.2767,1168
1097,generating core.29493,1168
1098,generating core.23425,1168
1099,15 floating point alignment exceptions,1061
1100,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",243
1101,total of 23 ddr error(s) detected and corrected,420
1102,5 floating point alignment exceptions,1061
1103,5 floating point alignment exceptions,1061
1104,5 floating point alignment exceptions,1061
1105,15 floating point alignment exceptions,1061
1106,15 floating point alignment exceptions,1061
1107,15 floating point alignment exceptions,1061
1108,15 floating point alignment exceptions,1061
1109,15 floating point alignment exceptions,1061
1110,15 floating point alignment exceptions,1061
1111,15 floating point alignment exceptions,1061
1112,15 floating point alignment exceptions,1061
1113,15 floating point alignment exceptions,1061
1114,generating core.7818,1168
1115,generating core.15063,1168
1116,5 floating point alignment exceptions,1061
1117,5 floating point alignment exceptions,1061
1118,5 floating point alignment exceptions,1061
1119,5 floating point alignment exceptions,1061
1120,5 floating point alignment exceptions,1061
1121,5 floating point alignment exceptions,1061
1122,5 floating point alignment exceptions,1061
1123,5 floating point alignment exceptions,1061
1124,5 floating point alignment exceptions,1061
1125,5 floating point alignment exceptions,1061
1126,5 floating point alignment exceptions,1061
1127,5 floating point alignment exceptions,1061
1128,generating core.2317,1168
1129,generating core.12630,1168
1130,generating core.11357,1168
1131,generating core.14250,1168
1132,generating core.10514,1168
1133,5 floating point alignment exceptions,1061
1134,generating core.4781,1168
1135,5 floating point alignment exceptions,1061
1136,5 floating point alignment exceptions,1061
1137,5 floating point alignment exceptions,1061
1138,5 floating point alignment exceptions,1061
1139,5 floating point alignment exceptions,1061
1140,5 floating point alignment exceptions,1061
1141,685 floating point alignment exceptions,1061
1142,685 floating point alignment exceptions,1061
1143,685 floating point alignment exceptions,1061
1144,685 floating point alignment exceptions,1061
1145,1005 floating point alignment exceptions,1061
1146,1005 floating point alignment exceptions,1061
1147,1005 floating point alignment exceptions,1061
1148,1005 floating point alignment exceptions,1061
1149,1005 floating point alignment exceptions,1061
1150,"CE sym 25, at 0x155e28e0, mask 0x08",974
1151,generating core.16019,1168
1152,generating core.45168,1168
1153,generating core.33115,1168
1154,generating core.4535,1168
1155,generating core.53271,1168
1156,generating core.31056,1168
1157,generating core.62637,1168
1158,generating core.15977,1168
1159,generating core.37807,1168
1160,generating core.38022,1168
1161,generating core.2704,1168
1162,generating core.50,1168
1163,generating core.4012,1168
1164,generating core.2917,1168
1165,generating core.114,1168
1166,generating core.248,1168
1167,generating core.118,1168
1168,generating core.469,1168
1169,generating core.64538,1168
1170,generating core.37690,1168
1171,generating core.42905,1168
1172,generating core.55515,1168
1173,generating core.46655,1168
1174,generating core.38843,1168
1175,generating core.3098,1168
1176,generating core.45245,1168
1177,generating core.34256,1168
1178,generating core.29755,1168
1179,generating core.50579,1168
1180,generating core.9997,1168
1181,generating core.64072,1168
1182,generating core.25229,1168
1183,generating core.45674,1168
1184,generating core.36904,1168
1185,generating core.59976,1168
1186,generating core.59977,1168
1187,generating core.9958,1168
1188,generating core.19592,1168
1189,generating core.50086,1168
1190,generating core.22469,1168
1191,generating core.63787,1168
1192,generating core.18084,1168
1193,generating core.23873,1168
1194,generating core.2105,1168
1195,generating core.306,1168
1196,generating core.11346,1168
1197,generating core.6161,1168
1198,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",243
1199,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,319
1200,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,319
1201,NodeCard is not fully functional,773
1202,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",13
1203,"Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",161
1204,Can not get assembly information for node card,488
1205,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,319
1206,Can not get assembly information for node card,488
1207,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1208,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1209,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1210,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1211,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1212,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1213,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1214,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1215,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1216,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,14
1217,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",161
1218,Node card is not fully functional,716
1219,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,14
1220,Ido chip status changed: FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8 ip=10.0.2.192 v=13 t=4 status=M Thu Aug 04 15:29:45 PDT 2005,164
1221,Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,164
1222,"CE sym 27, at 0x11b3f3c0, mask 0x10",974
1223,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",47
1224,Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=10.6.1.207 v=13 t=4 status=M Tue Aug 09 10:08:23 PDT 2005,164
1225,Can not get assembly information for node card,488
1226,Can not get assembly information for node card,488
1227,Node card is not fully functional,716
1228,Can not get assembly information for node card,488
1229,Node card is not fully functional,716
1230,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,14
1231,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,393
1232,"CE sym 18, at 0x0e0272e0, mask 0x10",974
1233,1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,252
1234,total of 1 ddr error(s) detected and corrected,420
1235,"CE sym 8, at 0x0a2ae600, mask 0x10",974
1236,"CE sym 28, at 0x0fe65820, mask 0x04",974
1237,"CE sym 25, at 0x10e1b8a0, mask 0x10",974
1238,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1239,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1240,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1241,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1242,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1243,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1244,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1245,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1246,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1247,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1248,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1249,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1250,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1251,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1252,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",199
1253,ciod: LOGIN chdir(pwd) failed: No such file or directory,302
1254,ciod: LOGIN chdir(pwd) failed: No such file or directory,302
1255,"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",168
1256,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,150
1257,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map,325
1258,rts: kernel terminated for reason 1003,698
1259,rts: kernel terminated for reason 1004,698
1260,"CE sym 22, at 0x009c14e0, mask 0x20",974
1261,total of 1 ddr error(s) detected and corrected,420
1262,ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,302
1263,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,594
1264,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,594
1265,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,594
1266,"1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 0",243
1267,ciod: generated 1 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,594
1268,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,594
1269,"CE sym 3, at 0x0b19b8a0, mask 0x08",974
1270,"CE sym 20, at 0x180462c0, mask 0x02",974
1271,ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory,302
1272,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1273,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1274,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1275,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1276,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1277,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1278,ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,302
1279,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1280,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,594
1281,total of 1 ddr error(s) detected and corrected,420
1282,iar 003a90fc dear 00b360e8,1169
1283,iar 003a90dc dear 00b35148,1169
1284,iar 003a90fc dear 00b35db8,1169
1285,iar 003a9108 dear 00c07348,1169
1286,2201500 double-hummer alignment exceptions,1061
1287,2201500 double-hummer alignment exceptions,1061
1288,iar 003a9294 dear 00c06c48,1169
1289,iar 003a92a0 dear 00b36898,1169
1290,1547520 double-hummer alignment exceptions,1061
1291,iar 003a9260 dear 00efe838,1169
1292,iar 003a9260 dear 00efcbc8,1169
1293,iar 003a929c dear 00efc768,1169
1294,iar 003a929c dear 00efd448,1169
1295,iar 003a92a0 dear 00efd358,1169
1296,iar 003a92a0 dear 00fcc6b8,1169
1297,iar 003a92a0 dear 00efd518,1169
1298,iar 003a9254 dear 00f05688,1169
1299,iar 003a9254 dear 00f07a88,1169
1300,3095040 double-hummer alignment exceptions,1061
1301,iar 003a9260 dear 012924f8,1169
1302,iar 003a9260 dear 0128f2f8,1169
1303,iar 003a9260 dear 0128fc88,1169
1304,iar 003a9260 dear 01290878,1169
1305,773760 double-hummer alignment exceptions,1061
1306,iar 003a929c dear 01291228,1169
1307,iar 003a929c dear 01291708,1169
1308,iar 003a92a0 dear 013611f8,1169
1309,iar 003a92a0 dear 012902f8,1169
1310,iar 003a9260 dear 00ef83b8,1169
1311,iar 003a9254 dear 01299f08,1169
1312,iar 003a9260 dear 00ef6c38,1169
1313,iar 003a9258 dear 0136bd38,1169
1314,1524480 double-hummer alignment exceptions,1061
1315,1524480 double-hummer alignment exceptions,1061
1316,1524480 double-hummer alignment exceptions,1061
1317,iar 003a9260 dear 012979b8,1169
1318,iar 003a9260 dear 0129a9a8,1169
1319,iar 003a9260 dear 01299e48,1169
1320,iar 003a929c dear 0136b2d8,1169
1321,iar 003a9260 dear 00e24bd8,1169
1322,iar 003a9260 dear 00f2a468,1169
1323,iar 003a92a0 dear 0129a488,1169
1324,iar 003a9260 dear 00f29b68,1169
1325,iar 003a926c dear 00f2b078,1169
1326,"CE sym 0, at 0x12af93a0, mask 0x08",974
1327,"1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 3",243
1328,"CE sym 23, at 0x03f89c00, mask 0x10",974
1329,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,14
1330,"CE sym 10, at 0x01d7a160, mask 0x10",974
1331,156055738 double-hummer alignment exceptions,1061
1332,147337410 double-hummer alignment exceptions,1061
1333,139632470 double-hummer alignment exceptions,1061
1334,155918940 double-hummer alignment exceptions,1061
1335,iar 00149fc0 dear 00739d98,1169
1336,iar 0014a150 dear 0072b9f8,1169
1337,iar 0014a150 dear 00719fc8,1169
1338,28298332 double-hummer alignment exceptions,1061
1339,23768676 double-hummer alignment exceptions,1061
1340,34253552 double-hummer alignment exceptions,1061
1341,35050330 double-hummer alignment exceptions,1061
1342,35418742 double-hummer alignment exceptions,1061
1343,47332148 double-hummer alignment exceptions,1061
1344,39190074 double-hummer alignment exceptions,1061
1345,30646810 double-hummer alignment exceptions,1061
1346,36833864 double-hummer alignment exceptions,1061
1347,24669022 double-hummer alignment exceptions,1061
1348,38029258 double-hummer alignment exceptions,1061
1349,39309752 double-hummer alignment exceptions,1061
1350,27901852 double-hummer alignment exceptions,1061
1351,41097026 double-hummer alignment exceptions,1061
1352,54600944 double-hummer alignment exceptions,1061
1353,32888202 double-hummer alignment exceptions,1061
1354,iar 0014a150 dear 0098d458,1169
1355,iar 0014a150 dear 0098e178,1169
1356,iar 0014a150 dear 00998588,1169
1357,iar 0014a150 dear 00991c88,1169
1358,iar 00149ee0 dear 009a2788,1169
1359,iar 00149f88 dear 0099be48,1169
1360,iar 0014a150 dear 00a53af8,1169
1361,iar 0014a150 dear 009b9288,1169
1362,iar 0014a150 dear 009a50f8,1169
1363,iar 0014a150 dear 0098cdc8,1169
1364,iar 00149ee0 dear 0099e5e8,1169
1365,iar 0014a150 dear 00991c88,1169
1366,iar 0014a150 dear 009829b8,1169
1367,iar 00149f88 dear 00996f88,1169
1368,iar 0014a1e4 dear 0099e6c8,1169
1369,iar 0014a150 dear 009a2998,1169
1370,"NFS Mount failed on bglio716, slept 15 seconds, retrying (1)",379
1371,"NFS Mount failed on bglio91, slept 15 seconds, retrying (1)",379
1372,"CE sym 26, at 0x07a95e80, mask 0x10",974
1373,"3 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 0",243
1374,ciod: generated 64 core files for program IMB-MPI1.2MB_perf,594
1375,"CE sym 35, at 0x1317cee0, mask 0x10",974
1376,Lustre mount FAILED : bglio559 : point /p/gb1,921
1377,Lustre mount FAILED : bglio344 : point /p/gb1,921
1378,"4 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4",243
1379,ciod: LOGIN chdir(/bglscratch/bwallen/SWL/SYS-CALLS/testcases/kernel/syscalls/truncate) failed: No such file or directory,302
1380,Lustre mount FAILED : bglio46 : point /p/gb1,921
1381,Lustre mount FAILED : bglio136 : point /p/gb1,921
1382,Lustre mount FAILED : bglio75 : point /p/gb1,921
1383,"Node card VPD check: U11 node in processor card slot J18 do not match. VPD ecid 04CC81389C2FFFFF03071B7048DF, found 04D780871F2FFFFF08031BD046E2",161
1384,1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected,209
1385,ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory,302
1386,Lustre mount FAILED : bglio736 : point /p/gb1,921
1387,"CE sym 33, at 0x00dbd200, mask 0x80",974
1388,"CE sym 26, at 0x146ad540, mask 0x10",974
1389,Lustre mount FAILED : bglio336 : point /p/gb1,921
1390,"CE sym 21, at 0x04d64dc0, mask 0x80",974
1391,Lustre mount FAILED : bglio23 : point /p/gb1,921
1392,ciod: pollControlDescriptors: Detected the debugger died.,358
1393,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",173
1394,1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected,209
1395,"1 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 6",243
1396,"CE sym 6, at 0x1880a8e0, mask 0x40",974
1397,"ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB: invalid or missing program image, No such file or directory",168
1398,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:45713: Link has been severed,150
1399,suppressing further interrupts of same type,568
1400,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,150
1401,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,150
1402,total of 1 ddr error(s) detected and corrected,420
1403,Lustre mount FAILED : bglio388 : point /p/gb1,921
1404,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:37916: Link has been severed,150
1405,"CE sym 25, at 0x1a544020, mask 0x40",974
1406,Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,164
1407,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,14
1408,"CE sym 9, at 0x123b6ca0, mask 0x20",974
1409,ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,302
1410,ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,302
1411,"CE sym 8, at 0x0a2ae600, mask 0x10",974
1412,ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory,302
1413,"Node card VPD check: U01 node in processor card slot J15 do not match. VPD ecid 04DE7DB80D7BFFFF04051B70D8D9, found 04DE7DF2D37BFFFF09081B6088D9",161
1414,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
1415,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",44
